ID операции,Дата,ID магазина,Артикул,"Количество упаковок, шт",Тип операции
7824,9/28/2023,M4,12,278,Продажа
7825,9/28/2023,M4,13,276,Продажа
7826,9/28/2023,M4,14,289,Продажа
7827,9/28/2023,M4,15,224,Продажа
7828,9/28/2023,M4,16,226,Продажа
7829,9/28/2023,M4,17,228,Продажа
7830,9/28/2023,M4,18,229,Продажа
7831,9/28/2023,M4,19,319,Продажа
7832,9/28/2023,M4,20,295,Продажа
7833,9/28/2023,M4,21,254,Продажа
7834,9/28/2023,M4,22,248,Продажа
7835,9/28/2023,M4,23,237,Продажа
7836,9/28/2023,M4,24,278,Продажа
7837,9/28/2023,M4,25,219,Продажа
7838,9/28/2023,M4,26,268,Продажа
7839,9/28/2023,M4,27,256,Продажа
7840,9/28/2023,M4,28,307,Продажа
7841,9/28/2023,M4,29,285,Продажа
7842,9/28/2023,M4,30,254,Продажа
7843,9/28/2023,M4,31,278,Продажа
7844,9/28/2023,M4,32,284,Продажа
7845,9/28/2023,M4,33,257,Продажа
7846,9/28/2023,M4,34,238,Продажа
7847,9/28/2023,M4,35,269,Продажа
7848,9/28/2023,M4,36,293,Продажа
7849,9/28/2023,M7,1,304,Продажа
7850,9/28/2023,M7,2,273,Продажа
7851,9/28/2023,M7,3,281,Продажа
7852,9/28/2023,M7,4,296,Продажа
7853,9/28/2023,M7,5,268,Продажа
7854,9/28/2023,M7,6,269,Продажа
7855,9/28/2023,M7,7,254,Продажа
7856,9/28/2023,M7,8,258,Продажа
7857,9/28/2023,M7,9,315,Продажа
7858,9/28/2023,M7,10,231,Продажа
7859,9/28/2023,M7,11,253,Продажа
7860,9/28/2023,M7,12,264,Продажа
7861,9/28/2023,M7,13,275,Продажа
7862,9/28/2023,M7,14,286,Продажа
7863,9/28/2023,M7,15,297,Продажа
7864,9/28/2023,M7,16,308,Продажа
7865,9/28/2023,M7,17,319,Продажа
7866,9/28/2023,M7,18,221,Продажа
7867,9/28/2023,M7,19,225,Продажа
7868,9/28/2023,M7,20,377,Продажа
7869,9/28/2023,M7,21,288,Продажа
7870,9/28/2023,M7,22,299,Продажа
7871,9/28/2023,M7,23,301,Продажа
7872,9/28/2023,M7,24,312,Продажа
7873,9/28/2023,M7,25,223,Продажа
7874,9/28/2023,M7,26,234,Продажа
7875,9/28/2023,M7,27,245,Продажа
7876,9/28/2023,M7,28,256,Продажа
7877,9/28/2023,M7,29,267,Продажа
7878,9/28/2023,M7,30,278,Продажа
7879,9/28/2023,M7,31,276,Продажа
7880,9/28/2023,M7,32,289,Продажа
7881,9/28/2023,M7,33,224,Продажа
7882,9/28/2023,M7,34,226,Продажа
7883,9/28/2023,M7,35,228,Продажа
7884,9/28/2023,M7,36,229,Продажа
7885,9/28/2023,M8,1,319,Продажа
7886,9/28/2023,M8,2,295,Продажа
7887,9/28/2023,M8,3,254,Продажа
7888,9/28/2023,M8,4,248,Продажа
7889,9/28/2023,M8,5,237,Продажа
7890,9/28/2023,M8,6,278,Продажа
7891,9/28/2023,M8,7,219,Продажа
7892,9/28/2023,M8,8,268,Продажа
7893,9/28/2023,M8,9,256,Продажа
7894,9/28/2023,M8,10,307,Продажа
7895,9/28/2023,M8,11,285,Продажа
7896,9/28/2023,M8,12,254,Продажа
7897,9/28/2023,M8,13,278,Продажа
7898,9/28/2023,M8,14,284,Продажа
7899,9/28/2023,M8,15,257,Продажа
7900,9/28/2023,M8,16,238,Продажа
7901,9/28/2023,M8,17,269,Продажа
7902,9/28/2023,M8,18,293,Продажа
7903,9/28/2023,M8,19,304,Продажа
7904,9/28/2023,M8,20,273,Продажа
7905,9/28/2023,M8,21,281,Продажа
7906,9/28/2023,M8,22,296,Продажа
7907,9/28/2023,M8,23,268,Продажа
7908,9/28/2023,M8,24,269,Продажа
7909,9/28/2023,M8,25,254,Продажа
7910,9/28/2023,M8,26,258,Продажа
7911,9/28/2023,M8,27,315,Продажа
7912,9/28/2023,M8,28,231,Продажа
7913,9/28/2023,M8,29,253,Продажа
7914,9/28/2023,M8,30,264,Продажа
7915,9/28/2023,M8,31,275,Продажа
7916,9/28/2023,M8,32,286,Продажа
7917,9/28/2023,M8,33,297,Продажа
7918,9/28/2023,M8,34,308,Продажа
7919,9/28/2023,M8,35,319,Продажа
7920,9/28/2023,M8,36,221,Продажа
7921,9/28/2023,M12,1,225,Продажа
7922,9/28/2023,M12,2,377,Продажа
7923,9/28/2023,M12,3,288,Продажа
7924,9/28/2023,M12,4,299,Продажа
7925,9/28/2023,M12,5,301,Продажа
7926,9/28/2023,M12,6,312,Продажа
7927,9/28/2023,M12,7,223,Продажа
7928,9/28/2023,M12,8,234,Продажа
7929,9/28/2023,M12,9,245,Продажа
7930,9/28/2023,M12,10,256,Продажа
7931,9/28/2023,M12,11,267,Продажа
7932,9/28/2023,M12,12,278,Продажа
7933,9/28/2023,M12,13,276,Продажа
7934,9/28/2023,M12,14,289,Продажа
7935,9/28/2023,M12,15,224,Продажа
7936,9/28/2023,M12,16,226,Продажа
7937,9/28/2023,M12,17,228,Продажа
7938,9/28/2023,M12,18,229,Продажа
7939,9/28/2023,M12,19,319,Продажа
7940,9/28/2023,M12,20,295,Продажа
7941,9/28/2023,M12,21,254,Продажа
7942,9/28/2023,M12,22,248,Продажа
7943,9/28/2023,M12,23,237,Продажа
7944,9/28/2023,M12,24,278,Продажа
7945,9/28/2023,M12,25,219,Продажа
7946,9/28/2023,M12,26,268,Продажа
7947,9/28/2023,M12,27,256,Продажа
7948,9/28/2023,M12,28,307,Продажа
7949,9/28/2023,M12,29,285,Продажа
7950,9/28/2023,M12,30,254,Продажа
7951,9/28/2023,M12,31,278,Продажа
7952,9/28/2023,M12,32,284,Продажа
7953,9/28/2023,M12,33,257,Продажа
7954,9/28/2023,M12,34,238,Продажа
7955,9/28/2023,M12,35,269,Продажа
7956,9/28/2023,M12,36,293,Продажа
7957,9/28/2023,M13,1,304,Продажа
7958,9/28/2023,M13,2,273,Продажа
7959,9/28/2023,M13,3,281,Продажа
7960,9/28/2023,M13,4,296,Продажа
7961,9/28/2023,M13,5,268,Продажа
7962,9/28/2023,M13,6,269,Продажа
7963,9/28/2023,M13,7,254,Продажа
7964,9/28/2023,M13,8,258,Продажа
7965,9/28/2023,M13,9,315,Продажа
7966,9/28/2023,M13,10,231,Продажа
7967,9/28/2023,M13,11,253,Продажа
7968,9/28/2023,M13,12,264,Продажа
7969,9/28/2023,M13,13,275,Продажа
7970,9/28/2023,M13,14,286,Продажа
7971,9/28/2023,M13,15,297,Продажа
7972,9/28/2023,M13,16,308,Продажа
7973,9/28/2023,M13,17,319,Продажа
7974,9/28/2023,M13,18,221,Продажа
7975,9/28/2023,M13,19,225,Продажа
7976,9/28/2023,M13,20,377,Продажа
7977,9/28/2023,M13,21,288,Продажа
7978,9/28/2023,M13,22,299,Продажа
7979,9/28/2023,M13,23,301,Продажа
7980,9/28/2023,M13,24,312,Продажа
7981,9/28/2023,M13,25,223,Продажа
7982,9/28/2023,M13,26,234,Продажа
7983,9/28/2023,M13,27,245,Продажа
7984,9/28/2023,M13,28,256,Продажа
7985,9/28/2023,M13,29,267,Продажа
7986,9/28/2023,M13,30,278,Продажа
7987,9/28/2023,M13,31,276,Продажа
7988,9/28/2023,M13,32,289,Продажа
7989,9/28/2023,M13,33,224,Продажа
7990,9/28/2023,M13,34,226,Продажа
7991,9/28/2023,M13,35,228,Продажа
7992,9/28/2023,M13,36,229,Продажа
7993,9/28/2023,M16,1,319,Продажа
7994,9/28/2023,M16,2,295,Продажа
7995,9/28/2023,M16,3,254,Продажа
7996,9/28/2023,M16,4,248,Продажа
7997,9/28/2023,M16,5,237,Продажа
7998,9/28/2023,M16,6,278,Продажа
7999,9/28/2023,M16,7,219,Продажа
8000,9/28/2023,M16,8,268,Продажа
8001,9/28/2023,M16,9,256,Продажа
8002,9/28/2023,M16,10,307,Продажа
8003,9/28/2023,M16,11,285,Продажа
8004,9/28/2023,M16,12,254,Продажа
8005,9/28/2023,M16,13,278,Продажа
8006,9/28/2023,M16,14,284,Продажа
8007,9/28/2023,M16,15,257,Продажа
8008,9/28/2023,M16,16,238,Продажа
8009,9/28/2023,M16,17,269,Продажа
8010,9/28/2023,M16,18,293,Продажа
8011,9/28/2023,M16,19,304,Продажа
8012,9/28/2023,M16,20,273,Продажа
8013,9/28/2023,M16,21,281,Продажа
8014,9/28/2023,M16,22,296,Продажа
8015,9/28/2023,M16,23,268,Продажа
8016,9/28/2023,M16,24,269,Продажа
8017,9/28/2023,M16,25,254,Продажа
8018,9/28/2023,M16,26,258,Продажа
8019,9/28/2023,M16,27,315,Продажа
8020,9/28/2023,M16,28,231,Продажа
8021,9/28/2023,M16,29,253,Продажа
8022,9/28/2023,M16,30,264,Продажа
8023,9/28/2023,M16,31,275,Продажа
8024,9/28/2023,M16,32,286,Продажа
8025,9/28/2023,M16,33,297,Продажа
8026,9/28/2023,M16,34,308,Продажа
8027,9/28/2023,M16,35,319,Продажа
8028,9/28/2023,M16,36,221,Продажа
8029,9/28/2023,M3,1,129,Продажа
8030,9/28/2023,M3,2,118,Продажа
8031,9/28/2023,M3,3,115,Продажа
8032,9/28/2023,M3,4,88,Продажа
8033,9/28/2023,M3,5,99,Продажа
8034,9/28/2023,M3,6,117,Продажа
8035,9/28/2023,M3,7,115,Продажа
8036,9/28/2023,M3,8,114,Продажа
8037,9/28/2023,M3,9,106,Продажа
8038,9/28/2023,M3,10,104,Продажа
8039,9/28/2023,M3,11,101,Продажа
8040,9/28/2023,M3,12,103,Продажа
8041,9/28/2023,M3,13,102,Продажа
8042,9/28/2023,M3,14,107,Продажа
8043,9/28/2023,M3,15,114,Продажа
8044,9/28/2023,M3,16,116,Продажа
8045,9/28/2023,M3,17,113,Продажа
8046,9/28/2023,M3,18,111,Продажа
8047,9/28/2023,M3,19,93,Продажа
8048,9/28/2023,M3,20,114,Продажа
8049,9/28/2023,M3,21,116,Продажа
8050,9/28/2023,M3,22,115,Продажа
8051,9/28/2023,M3,23,117,Продажа
8052,9/28/2023,M3,24,104,Продажа
8053,9/28/2023,M3,25,103,Продажа
8054,9/28/2023,M3,26,101,Продажа
8055,9/28/2023,M3,27,107,Продажа
8056,9/28/2023,M3,28,93,Продажа
8057,9/28/2023,M3,29,91,Продажа
8058,9/28/2023,M3,30,105,Продажа
8059,9/28/2023,M3,31,87,Продажа
8060,9/28/2023,M3,32,105,Продажа
8061,9/28/2023,M3,33,103,Продажа
8062,9/28/2023,M3,34,109,Продажа
8063,9/28/2023,M3,35,114,Продажа
8064,9/28/2023,M3,36,115,Продажа
8065,9/28/2023,M9,1,112,Продажа
8066,9/28/2023,M9,2,62,Продажа
8067,9/28/2023,M9,3,76,Продажа
8068,9/28/2023,M9,4,95,Продажа
8069,9/28/2023,M9,5,84,Продажа
8070,9/28/2023,M9,6,56,Продажа
8071,9/28/2023,M9,7,68,Продажа
8072,9/28/2023,M9,8,49,Продажа
8073,9/28/2023,M9,9,117,Продажа
8074,9/28/2023,M9,10,44,Продажа
8075,9/28/2023,M9,11,104,Продажа
8076,9/28/2023,M9,12,104,Продажа
8077,9/28/2023,M9,13,105,Продажа
8078,9/28/2023,M9,14,67,Продажа
8079,9/28/2023,M9,15,94,Продажа
8080,9/28/2023,M9,16,106,Продажа
8081,9/28/2023,M9,17,88,Продажа
8082,9/28/2023,M9,18,63,Продажа
8083,9/28/2023,M9,19,68,Продажа
8084,9/28/2023,M9,20,93,Продажа
8085,9/28/2023,M9,21,81,Продажа
8086,9/28/2023,M9,22,83,Продажа
8087,9/28/2023,M9,23,86,Продажа
8088,9/28/2023,M9,24,94,Продажа
8089,9/28/2023,M9,25,58,Продажа
8090,9/28/2023,M9,26,62,Продажа
8091,9/28/2023,M9,27,77,Продажа
8092,9/28/2023,M9,28,79,Продажа
8093,9/28/2023,M9,29,77,Продажа
8094,9/28/2023,M9,30,67,Продажа
8095,9/28/2023,M9,31,64,Продажа
8096,9/28/2023,M9,32,75,Продажа
8097,9/28/2023,M9,33,86,Продажа
8098,9/28/2023,M9,34,59,Продажа
8099,9/28/2023,M9,35,56,Продажа
8100,9/28/2023,M9,36,62,Продажа
8101,9/28/2023,M11,1,88,Продажа
8102,9/28/2023,M11,2,103,Продажа
8103,9/28/2023,M11,3,105,Продажа
8104,9/28/2023,M11,4,107,Продажа
8105,9/28/2023,M11,5,118,Продажа
8106,9/28/2023,M11,6,115,Продажа
8107,9/28/2023,M11,7,88,Продажа
8108,9/28/2023,M11,8,99,Продажа
8109,9/28/2023,M11,9,117,Продажа
8110,9/28/2023,M11,10,115,Продажа
8111,9/28/2023,M11,11,114,Продажа
8112,9/28/2023,M11,12,106,Продажа
8113,9/28/2023,M11,13,104,Продажа
8114,9/28/2023,M11,14,101,Продажа
8115,9/28/2023,M11,15,103,Продажа
8116,9/28/2023,M11,16,102,Продажа
8117,9/28/2023,M11,17,107,Продажа
8118,9/28/2023,M11,18,114,Продажа
8119,9/28/2023,M11,19,116,Продажа
8120,9/28/2023,M11,20,113,Продажа
8121,9/28/2023,M11,21,111,Продажа
8122,9/28/2023,M11,22,93,Продажа
8123,9/28/2023,M11,23,114,Продажа
8124,9/28/2023,M11,24,116,Продажа
8125,9/28/2023,M11,25,115,Продажа
8126,9/28/2023,M11,26,117,Продажа
8127,9/28/2023,M11,27,104,Продажа
8128,9/28/2023,M11,28,103,Продажа
8129,9/28/2023,M11,29,101,Продажа
8130,9/28/2023,M11,30,107,Продажа
8131,9/28/2023,M11,31,93,Продажа
8132,9/28/2023,M11,32,91,Продажа
8133,9/28/2023,M11,33,105,Продажа
8134,9/28/2023,M11,34,87,Продажа
8135,9/28/2023,M11,35,105,Продажа
8136,9/28/2023,M11,36,103,Продажа
8137,9/28/2023,M14,1,109,Продажа
8138,9/28/2023,M14,2,114,Продажа
8139,9/28/2023,M14,3,115,Продажа
8140,9/28/2023,M14,4,112,Продажа
8141,9/28/2023,M14,5,62,Продажа
8142,9/28/2023,M14,6,76,Продажа
8143,9/28/2023,M14,7,95,Продажа
8144,9/28/2023,M14,8,84,Продажа
8145,9/28/2023,M14,9,56,Продажа
8146,9/28/2023,M14,10,68,Продажа
8147,9/28/2023,M14,11,49,Продажа
8148,9/28/2023,M14,12,117,Продажа
8149,9/28/2023,M14,13,44,Продажа
8150,9/28/2023,M14,14,104,Продажа
8151,9/28/2023,M14,15,104,Продажа
8152,9/28/2023,M14,16,105,Продажа
8153,9/28/2023,M14,17,67,Продажа
8154,9/28/2023,M14,18,94,Продажа
8155,9/28/2023,M14,19,106,Продажа
8156,9/28/2023,M14,20,88,Продажа
8157,9/28/2023,M14,21,63,Продажа
8158,9/28/2023,M14,22,68,Продажа
8159,9/28/2023,M14,23,93,Продажа
8160,9/28/2023,M14,24,81,Продажа
8161,9/28/2023,M14,25,83,Продажа
8162,9/28/2023,M14,26,86,Продажа
8163,9/28/2023,M14,27,94,Продажа
8164,9/28/2023,M14,28,58,Продажа
8165,9/28/2023,M14,29,62,Продажа
8166,9/28/2023,M14,30,77,Продажа
8167,9/28/2023,M14,31,79,Продажа
8168,9/28/2023,M14,32,77,Продажа
8169,9/28/2023,M14,33,67,Продажа
8170,9/28/2023,M14,34,64,Продажа
8171,9/28/2023,M14,35,75,Продажа
8172,9/28/2023,M14,36,86,Продажа
8173,9/28/2023,M17,1,59,Продажа
8174,9/28/2023,M17,2,56,Продажа
8175,9/28/2023,M17,3,62,Продажа
8176,9/28/2023,M17,4,88,Продажа
8177,9/28/2023,M17,5,103,Продажа
8178,9/28/2023,M17,6,105,Продажа
8179,9/28/2023,M17,7,107,Продажа
8180,9/28/2023,M17,8,118,Продажа
8181,9/28/2023,M17,9,115,Продажа
8182,9/28/2023,M17,10,88,Продажа
8183,9/28/2023,M17,11,99,Продажа
8184,9/28/2023,M17,12,117,Продажа
8185,9/28/2023,M17,13,115,Продажа
8186,9/28/2023,M17,14,114,Продажа
8187,9/28/2023,M17,15,106,Продажа
8188,9/28/2023,M17,16,104,Продажа
8189,9/28/2023,M17,17,101,Продажа
8190,9/28/2023,M17,18,103,Продажа
8191,9/28/2023,M17,19,102,Продажа
8192,9/28/2023,M17,20,107,Продажа
8193,9/28/2023,M17,21,114,Продажа
8194,9/28/2023,M17,22,116,Продажа
8195,9/28/2023,M17,23,113,Продажа
8196,9/28/2023,M17,24,111,Продажа
8197,9/28/2023,M17,25,93,Продажа
8198,9/28/2023,M17,26,114,Продажа
8199,9/28/2023,M17,27,116,Продажа
8200,9/28/2023,M17,28,115,Продажа
8201,9/28/2023,M17,29,117,Продажа
8202,9/28/2023,M17,30,104,Продажа
8203,9/28/2023,M17,31,103,Продажа
8204,9/28/2023,M17,32,101,Продажа
8205,9/28/2023,M17,33,107,Продажа
8206,9/28/2023,M17,34,93,Продажа
8207,9/28/2023,M17,35,91,Продажа
8208,9/28/2023,M17,36,105,Продажа
8209,9/28/2023,M1,37,387,Продажа
8210,9/28/2023,M1,38,225,Продажа
8211,9/28/2023,M1,39,377,Продажа
8212,9/28/2023,M1,40,288,Продажа
8213,9/28/2023,M1,41,299,Продажа
8214,9/28/2023,M1,42,301,Продажа
8215,9/28/2023,M1,43,312,Продажа
8216,9/28/2023,M1,44,223,Продажа
8217,9/28/2023,M1,45,234,Продажа
8218,9/28/2023,M1,46,245,Продажа
8219,9/28/2023,M1,47,256,Продажа
8220,9/28/2023,M1,48,267,Продажа
8221,9/28/2023,M1,49,278,Продажа
8222,9/28/2023,M1,50,276,Продажа
8223,9/28/2023,M1,51,289,Продажа
8224,9/28/2023,M1,52,224,Продажа
8225,9/28/2023,M1,53,226,Продажа
8226,9/28/2023,M1,54,228,Продажа
8227,9/28/2023,M1,55,229,Продажа
8228,9/28/2023,M1,56,319,Продажа
8229,9/28/2023,M1,57,295,Продажа
8230,9/28/2023,M1,58,254,Продажа
8231,9/28/2023,M1,59,248,Продажа
8232,9/28/2023,M1,60,237,Продажа
8233,9/28/2023,M5,37,278,Продажа
8234,9/28/2023,M5,38,219,Продажа
8235,9/28/2023,M5,39,268,Продажа
8236,9/28/2023,M5,40,256,Продажа
8237,9/28/2023,M5,41,307,Продажа
8238,9/28/2023,M5,42,285,Продажа
8239,9/28/2023,M5,43,254,Продажа
8240,9/28/2023,M5,44,278,Продажа
8241,9/28/2023,M5,45,284,Продажа
8242,9/28/2023,M5,46,257,Продажа
8243,9/28/2023,M5,47,238,Продажа
8244,9/28/2023,M5,48,269,Продажа
8245,9/28/2023,M5,49,293,Продажа
8246,9/28/2023,M5,50,304,Продажа
8247,9/28/2023,M5,51,273,Продажа
8248,9/28/2023,M5,52,281,Продажа
8249,9/28/2023,M5,53,296,Продажа
8250,9/28/2023,M5,54,225,Продажа
8251,9/28/2023,M5,55,377,Продажа
8252,9/28/2023,M5,56,288,Продажа
8253,9/28/2023,M5,57,299,Продажа
8254,9/28/2023,M5,58,301,Продажа
8255,9/28/2023,M5,59,312,Продажа
8256,9/28/2023,M5,60,223,Продажа
8257,9/28/2023,M6,37,234,Продажа
8258,9/28/2023,M6,38,245,Продажа
8259,9/28/2023,M6,39,256,Продажа
8260,9/28/2023,M6,40,267,Продажа
8261,9/28/2023,M6,41,278,Продажа
8262,9/28/2023,M6,42,276,Продажа
8263,9/28/2023,M6,43,289,Продажа
8264,9/28/2023,M6,44,224,Продажа
8265,9/28/2023,M6,45,226,Продажа
8266,9/28/2023,M6,46,228,Продажа
8267,9/28/2023,M6,47,229,Продажа
8268,9/28/2023,M6,48,319,Продажа
8269,9/28/2023,M6,49,295,Продажа
8270,9/28/2023,M6,50,254,Продажа
8271,9/28/2023,M6,51,248,Продажа
8272,9/28/2023,M6,52,237,Продажа
8273,9/28/2023,M6,53,278,Продажа
8274,9/28/2023,M6,54,219,Продажа
8275,9/28/2023,M6,55,268,Продажа
8276,9/28/2023,M6,56,256,Продажа
8277,9/28/2023,M6,57,307,Продажа
8278,9/28/2023,M6,58,285,Продажа
8279,9/28/2023,M6,59,254,Продажа
8280,9/28/2023,M6,60,278,Продажа
8281,9/28/2023,M10,37,284,Продажа
8282,9/28/2023,M10,38,257,Продажа
8283,9/28/2023,M10,39,238,Продажа
8284,9/28/2023,M10,40,269,Продажа
8285,9/28/2023,M10,41,293,Продажа
8286,9/28/2023,M10,42,304,Продажа
8287,9/28/2023,M10,43,273,Продажа
8288,9/28/2023,M10,44,281,Продажа
8289,9/28/2023,M10,45,296,Продажа
8290,9/28/2023,M10,46,225,Продажа
8291,9/28/2023,M10,47,377,Продажа
8292,9/28/2023,M10,48,288,Продажа
8293,9/28/2023,M10,49,299,Продажа
8294,9/28/2023,M10,50,301,Продажа
8295,9/28/2023,M10,51,312,Продажа
8296,9/28/2023,M10,52,223,Продажа
8297,9/28/2023,M10,53,234,Продажа
8298,9/28/2023,M10,54,245,Продажа
8299,9/28/2023,M10,55,256,Продажа
8300,9/28/2023,M10,56,267,Продажа
8301,9/28/2023,M10,57,278,Продажа
8302,9/28/2023,M10,58,276,Продажа
8303,9/28/2023,M10,59,289,Продажа
8304,9/28/2023,M10,60,224,Продажа
8305,9/28/2023,M15,37,226,Продажа
8306,9/28/2023,M15,38,228,Продажа
8307,9/28/2023,M15,39,229,Продажа
8308,9/28/2023,M15,40,319,Продажа
8309,9/28/2023,M15,41,295,Продажа
8310,9/28/2023,M15,42,254,Продажа
8311,9/28/2023,M15,43,248,Продажа
8312,9/28/2023,M15,44,237,Продажа
8313,9/28/2023,M15,45,278,Продажа
8314,9/28/2023,M15,46,219,Продажа
8315,9/28/2023,M15,47,268,Продажа
8316,9/28/2023,M15,48,256,Продажа
8317,9/28/2023,M15,49,307,Продажа
8318,9/28/2023,M15,50,285,Продажа
8319,9/28/2023,M15,51,254,Продажа
8320,9/28/2023,M15,52,278,Продажа
8321,9/28/2023,M15,53,284,Продажа
8322,9/28/2023,M15,54,257,Продажа
8323,9/28/2023,M15,55,238,Продажа
8324,9/28/2023,M15,56,269,Продажа
8325,9/28/2023,M15,57,293,Продажа
8326,9/28/2023,M15,58,304,Продажа
8327,9/28/2023,M15,59,273,Продажа
8328,9/28/2023,M15,60,281,Продажа
8329,9/28/2023,M18,37,296,Продажа
8330,9/28/2023,M18,38,225,Продажа
8331,9/28/2023,M18,39,274,Продажа
8332,9/28/2023,M18,40,288,Продажа
8333,9/28/2023,M18,41,299,Продажа
8334,9/28/2023,M18,42,301,Продажа
8335,9/28/2023,M18,43,312,Продажа
8336,9/28/2023,M18,44,223,Продажа
8337,9/28/2023,M18,45,234,Продажа
8338,9/28/2023,M18,46,245,Продажа
8339,9/28/2023,M18,47,256,Продажа
8340,9/28/2023,M18,48,267,Продажа
8341,9/28/2023,M18,49,278,Продажа
8342,9/28/2023,M18,50,276,Продажа
8343,9/28/2023,M18,51,289,Продажа
8344,9/28/2023,M18,52,224,Продажа
8345,9/28/2023,M18,53,226,Продажа
8346,9/28/2023,M18,54,228,Продажа
8347,9/28/2023,M18,55,229,Продажа
8348,9/28/2023,M18,56,319,Продажа
8349,9/28/2023,M18,57,295,Продажа
8350,9/28/2023,M18,58,254,Продажа
8351,9/28/2023,M18,59,248,Продажа
8352,9/28/2023,M18,60,237,Продажа
8353,9/28/2023,M2,37,278,Продажа
8354,9/28/2023,M2,38,219,Продажа
8355,9/28/2023,M2,39,268,Продажа
8356,9/28/2023,M2,40,256,Продажа
8357,9/28/2023,M2,41,307,Продажа
8358,9/28/2023,M2,42,285,Продажа
8359,9/28/2023,M2,43,254,Продажа
8360,9/28/2023,M2,44,278,Продажа
8361,9/28/2023,M2,45,284,Продажа
8362,9/28/2023,M2,46,257,Продажа
8363,9/28/2023,M2,47,238,Продажа
8364,9/28/2023,M2,48,269,Продажа
8365,9/28/2023,M2,49,293,Продажа
8366,9/28/2023,M2,50,304,Продажа
8367,9/28/2023,M2,51,273,Продажа
8368,9/28/2023,M2,52,281,Продажа
8369,9/28/2023,M2,53,296,Продажа
8370,9/28/2023,M2,54,377,Продажа
8371,9/28/2023,M2,55,375,Продажа
8372,9/28/2023,M2,56,363,Продажа
8373,9/28/2023,M2,57,342,Продажа
8374,9/28/2023,M2,58,389,Продажа
8375,9/28/2023,M2,59,419,Продажа
8376,9/28/2023,M2,60,327,Продажа
8377,9/28/2023,M4,37,322,Продажа
8378,9/28/2023,M4,38,321,Продажа
8379,9/28/2023,M4,39,377,Продажа
8380,9/28/2023,M4,40,288,Продажа
8381,9/28/2023,M4,41,299,Продажа
8382,9/28/2023,M4,42,301,Продажа
8383,9/28/2023,M4,43,312,Продажа
8384,9/28/2023,M4,44,223,Продажа
8385,9/28/2023,M4,45,234,Продажа
8386,9/28/2023,M4,46,245,Продажа
8387,9/28/2023,M4,47,377,Продажа
8388,9/28/2023,M4,48,375,Продажа
8389,9/28/2023,M4,49,363,Продажа
8390,9/28/2023,M4,50,342,Продажа
8391,9/28/2023,M4,51,389,Продажа
8392,9/28/2023,M4,52,419,Продажа
8393,9/28/2023,M4,53,327,Продажа
8394,9/28/2023,M4,54,322,Продажа
8395,9/28/2023,M4,55,321,Продажа
8396,9/28/2023,M4,56,377,Продажа
8397,9/28/2023,M4,57,288,Продажа
8398,9/28/2023,M4,58,299,Продажа
8399,9/28/2023,M4,59,301,Продажа
8400,9/28/2023,M4,60,312,Продажа
8401,9/28/2023,M7,37,223,Продажа
8402,9/28/2023,M7,38,234,Продажа
8403,9/28/2023,M7,39,245,Продажа
8404,9/28/2023,M7,40,377,Продажа
8405,9/28/2023,M7,41,375,Продажа
8406,9/28/2023,M7,42,363,Продажа
8407,9/28/2023,M7,43,342,Продажа
8408,9/28/2023,M7,44,389,Продажа
8409,9/28/2023,M7,45,419,Продажа
8410,9/28/2023,M7,46,327,Продажа
8411,9/28/2023,M7,47,322,Продажа
8412,9/28/2023,M7,48,321,Продажа
8413,9/28/2023,M7,49,377,Продажа
8414,9/28/2023,M7,50,288,Продажа
8415,9/28/2023,M7,51,299,Продажа
8416,9/28/2023,M7,52,301,Продажа
8417,9/28/2023,M7,53,312,Продажа
8418,9/28/2023,M7,54,223,Продажа
8419,9/28/2023,M7,55,234,Продажа
8420,9/28/2023,M7,56,245,Продажа
8421,9/28/2023,M7,57,377,Продажа
8422,9/28/2023,M7,58,375,Продажа
8423,9/28/2023,M7,59,363,Продажа
8424,9/28/2023,M7,60,342,Продажа
8425,9/28/2023,M8,37,389,Продажа
8426,9/28/2023,M8,38,419,Продажа
8427,9/28/2023,M8,39,327,Продажа
8428,9/28/2023,M8,40,322,Продажа
8429,9/28/2023,M8,41,321,Продажа
8430,9/28/2023,M8,42,377,Продажа
8431,9/28/2023,M8,43,288,Продажа
8432,9/28/2023,M8,44,299,Продажа
8433,9/28/2023,M8,45,301,Продажа
8434,9/28/2023,M8,46,312,Продажа
8435,9/28/2023,M8,47,223,Продажа
8436,9/28/2023,M8,48,234,Продажа
8437,9/28/2023,M8,49,245,Продажа
8438,9/28/2023,M8,50,377,Продажа
8439,9/28/2023,M8,51,375,Продажа
8440,9/28/2023,M8,52,363,Продажа
8441,9/28/2023,M8,53,342,Продажа
8442,9/28/2023,M8,54,389,Продажа
8443,9/28/2023,M8,55,419,Продажа
8444,9/28/2023,M8,56,327,Продажа
8445,9/28/2023,M8,57,322,Продажа
8446,9/28/2023,M8,58,321,Продажа
8447,9/28/2023,M8,59,377,Продажа
8448,9/28/2023,M8,60,288,Продажа
8449,9/28/2023,M12,37,299,Продажа
8450,9/28/2023,M12,38,301,Продажа
8451,9/28/2023,M12,39,312,Продажа
8452,9/28/2023,M12,40,223,Продажа
8453,9/28/2023,M12,41,234,Продажа
8454,9/28/2023,M12,42,245,Продажа
8455,9/28/2023,M12,43,377,Продажа
8456,9/28/2023,M12,44,375,Продажа
8457,9/28/2023,M12,45,363,Продажа
